
SetupTitle, C-V Oliver
DataValue, -10.8, 1.40807E-11, 1.6602699999999998E-06, 3.141592653589, 0.018766125076682821, 602311.67219789559, 1.4085658764218758E-11, -11299.077008469814, 212.0398923920157, 11301.066416904945, -1.5520324041923228, 1.4080699999999999E-12, 1.40807E-13
DataValue, -10.825000000000001, 1.40666E-11, 1.6555299999999998E-06, 3.141592653589, 0.018731305570428677, 604036.16968584084, 1.4071535432713656E-11, -11310.417676377407, 211.85888962540309, 11312.401699162905, -1.5520672114633189, 1.40666E-12, 1.4066599999999998E-13
DataValue, -10.85, 1.40525E-11, 1.65147E-06, 3.141592653589, 0.018704117692086016, 605521.141770665, 1.4057416183071929E-11, -11321.777844465571, 211.76386528653595, 11323.758099415254, -1.5520943898196487, 1.40525E-12, 1.40525E-13
DataValue, -10.875, 1.40385E-11, 1.6475299999999999E-06, 3.141592653589, 0.018678102603002924, 606969.22059082391, 1.4043397632789274E-11, -11333.079590392861, 211.68042339735621, 11335.056312336032, -1.5521203958233352, 1.40385E-12, 1.4038499999999999E-13
DataValue, -10.9, 1.40246E-11, 1.6439599999999998E-06, 3.141592653589, 0.01865610143928656, 608287.306260493, 1.4029481263725757E-11, -11344.321297426883, 211.64080888465483, 11346.295321876587, -1.5521423893231805, 1.40246E-12, 1.40246E-13
DataValue, -10.925, 1.40107E-11, 1.63989E-06, 3.141592653589, 0.018628376856761913, 609796.998579173, 1.4015561943016186E-11, -11355.587720208452, 211.5361674820609, 11357.5578370309, -1.5521701042738412, 1.40107E-12, 1.4010699999999998E-13
DataValue, -10.950000000000001, 1.3996899999999999E-11, 1.63588E-06, 3.141592653589, 0.018601146561398271, 611291.78179328563, 1.4001742964539353E-11, -11366.795083655616, 211.43542128445941, 11368.761384213814, -1.5521973251369194, 1.3996899999999999E-12, 1.3996899999999996E-13
DataValue, -10.975, 1.3983E-11, 1.6321799999999999E-06, 3.141592653589, 0.018577523780003956, 612677.52331237984, 1.3987825874342525E-11, -11378.104397472444, 211.3770050154119, 11380.067658763328, -1.5522209397579643, 1.3982999999999998E-12, 1.3983E-13
DataValue, -11, 1.39693E-11, 1.6282599999999999E-06, 3.141592653589, 0.018551081846540265, 614152.53092257993, 1.3974107431748503E-11, -11389.274332494619, 211.28336031480791, 11391.233931368746, -1.5522473725817942, 1.39693E-12, 1.3969299999999997E-13
DataValue, -11.025, 1.3955E-11, 1.6243699999999999E-06, 3.141592653589, 0.018525726614851114, 615623.28779773088, 1.3959789391537917E-11, -11400.955890381223, 211.210991973179, 11402.91214109574, -1.5522727191025816, 1.3954999999999999E-12, 1.3955E-13
DataValue, -11.05, 1.39414E-11, 1.6202199999999999E-06, 3.141592653589, 0.018496422303098382, 617200.13331522886, 1.3946169598838616E-11, -11412.090034039837, 211.0828366305812, 11414.042005746753, -1.5523020133763599, 1.39414E-12, 1.3941399999999997E-13
DataValue, -11.075000000000001, 1.39278E-11, 1.61602E-06, 3.141592653589, 0.01846648940503379, 618804.22272001579, 1.3932549536222375E-11, -11423.24616741239, 210.94725432161374, 11425.193729009923, -1.5523319360539065, 1.3927799999999999E-12, 1.39278E-13
DataValue, -11.1, 1.39142E-11, 1.61239E-06, 3.141592653589, 0.018443017830130796, 620197.34679575043, 1.391893284426056E-11, -11434.421364965683, 210.88523711129062, 11436.365879719622, -1.5523553996376296, 1.39142E-12, 1.39142E-13
DataValue, -11.125, 1.39008E-11, 1.6085899999999999E-06, 3.141592653589, 0.018417288926411181, 621662.44972304942, 1.3905515103143669E-11, -11445.454692717914, 210.79424596993454, 11447.395657405774, -1.5523811198049644, 1.3900799999999999E-12, 1.3900799999999999E-13
DataValue, -11.15, 1.38873E-11, 1.60436E-06, 3.141592653589, 0.018386714804099979, 623301.50340322626, 1.389199489730462E-11, -11456.593834684994, 210.64912346476314, 11458.530243716194, -1.5524116835773507, 1.3887300000000003E-12, 1.38873E-13
DataValue, -11.175, 1.38738E-11, 1.60077E-06, 3.141592653589, 0.018363423017001661, 624699.3634313487, 1.3878478457697139E-11, -11467.751567800045, 210.58717309339625, 11469.684955492539, -1.5524349675027898, 1.38738E-12, 1.3873799999999998E-13
DataValue, -11.200000000000001, 1.3860499999999999E-11, 1.59727E-06, 3.141592653589, 0.01834085465549265, 626068.22891558718, 1.3865162491313459E-11, -11478.765084191859, 210.53036203370672, 11480.695575242824, -1.5524575282658104, 1.38605E-12, 1.38605E-13
DataValue, -11.225, 1.3847099999999999E-11, 1.5934999999999999E-06, 3.141592653589, 0.01831527192097979, 627549.419516787, 1.3851744998417082E-11, -11489.883990076562, 210.44034961876449, 11491.81096460281, -1.5524831024095092, 1.38471E-12, 1.3847099999999999E-13
DataValue, -11.25, 1.3833699999999999E-11, 1.59018E-06, 3.141592653589, 0.018294816817332603, 628859.62595429446, 1.3838330143849704E-11, -11501.022264790398, 210.40909554640408, 11502.94680169795, -1.5525035506614646, 1.3833699999999998E-12, 1.3833699999999998E-13
DataValue, -11.275, 1.38205E-11, 1.58587E-06, 3.141592653589, 0.018262656893832191, 630568.70991947642, 1.3825109477243197E-11, -11512.02045480452, 210.24007972087296, 11513.940065979097, -1.5525356998435278, 1.38205E-12, 1.38205E-13
DataValue, -11.3, 1.38072E-11, 1.58247E-06, 3.141592653589, 0.018241057042318154, 631923.51197811018, 1.3811794154736257E-11, -11523.118670093927, 210.19386496658464, 11525.035589790465, -1.5525572925018725, 1.3807199999999998E-12, 1.3807199999999998E-13
DataValue, -11.325000000000001, 1.37936E-11, 1.57849E-06, 3.141592653589, 0.01821311957148165, 633516.84204524581, 1.3798175581605009E-11, -11534.491799344283, 210.07907833773197, 11536.404738405105, -1.5525852206942148, 1.37936E-12, 1.37936E-13
DataValue, -11.35, 1.37805E-11, 1.5745199999999998E-06, 3.141592653589, 0.018184582634673221, 635114.19353199715, 1.3785056922587853E-11, -11545.468690169002, 209.94952945241062, 11547.377454668658, -1.5526137481827689, 1.3780499999999998E-12, 1.3780499999999999E-13
DataValue, -11.375, 1.37673E-11, 1.57118E-06, 3.141592653589, 0.018163406295147722, 636464.31344594515, 1.3771841960694713E-11, -11556.547304722848, 209.90626406477543, 11558.453453900767, -1.5526349175301835, 1.3767299999999997E-12, 1.3767299999999997E-13
DataValue, -11.4, 1.37543E-11, 1.5674999999999998E-06, 3.141592653589, 0.018137991267938674, 637958.53269537492, 1.3758824982142419E-11, -11567.48074770213, 209.81086479386994, 11569.38336504781, -1.5526603241872223, 1.37543E-12, 1.37543E-13
DataValue, -11.425, 1.37412E-11, 1.56367E-06, 3.141592653589, 0.018110922616988823, 639521.12658041657, 1.3745707189424473E-11, -11578.519817036729, 209.6976764256238, 11580.418570544442, -1.5526873839491486, 1.37412E-12, 1.3741199999999999E-13
DataValue, -11.450000000000001, 1.37282E-11, 1.55998E-06, 3.141592653589, 0.018085293638245185, 641033.85940845392, 1.3732690190085206E-11, -11589.494912427499, 209.5994186102, 11591.390090988423, -1.5527130045360849, 1.3728200000000002E-12, 1.37282E-13
DataValue, -11.475, 1.37153E-11, 1.55655E-06, 3.141592653589, 0.018062501488830155, 642446.43602839613, 1.3719774670938054E-11, -11600.405029177764, 209.53233311055618, 11602.297213896545, -1.5527357892425151, 1.37153E-12, 1.3715299999999997E-13
DataValue, -11.5, 1.37024E-11, 1.5528E-06, 3.141592653589, 0.018035949587893906, 643997.9392065946, 1.3706857328751403E-11, -11611.337250741881, 209.4214933024152, 11613.225654929945, -1.5527623324963336, 1.3702399999999998E-12, 1.37024E-13
DataValue, -11.525, 1.36896E-11, 1.5495E-06, 3.141592653589, 0.018014447779405831, 645369.47402387869, 1.3694042553493099E-11, -11622.203047071591, 209.36756987312251, 11624.088714676722, -1.5527838273209849, 1.3689599999999999E-12, 1.3689599999999997E-13
DataValue, -11.55, 1.36767E-11, 1.5455699999999999E-06, 3.141592653589, 0.017985706010558305, 647010.48804001114, 1.3681124215788603E-11, -11633.177258069472, 209.2309061323503, 11635.058688710846, -1.5528125597804341, 1.3676700000000002E-12, 1.36767E-13
DataValue, -11.575000000000001, 1.36641E-11, 1.54225E-06, 3.141592653589, 0.017963620800750691, 648403.306856865, 1.3668509291279108E-11, -11643.913736334132, 209.16685099615853, 11645.792281796303, -1.5528346378570674, 1.36641E-12, 1.3664099999999998E-13
DataValue, -11.6, 1.36514E-11, 1.5385499999999999E-06, 3.141592653589, 0.017937196016093396, 649962.627148939, 1.3655792242402755E-11, -11654.757209745892, 209.0536645911898, 11656.631977239518, -1.5528610541299468, 1.36514E-12, 1.36514E-13
DataValue, -11.625, 1.36381E-11, 1.5352E-06, 3.141592653589, 0.017915594447521239, 651380.92756644089, 1.364247740083273E-11, -11666.132067935168, 209.00569090034878, 11668.004148325199, -1.5528826487589622, 1.36381E-12, 1.3638099999999997E-13
DataValue, -11.65, 1.36254E-11, 1.5314699999999999E-06, 3.141592653589, 0.017888724051918218, 652967.41039654717, 1.362976021585938E-11, -11677.017098712073, 208.88693662839094, 11678.88530964784, -1.5529095105457018, 1.36254E-12, 1.3625399999999999E-13
DataValue, -11.675, 1.36128E-11, 1.52825E-06, 3.141592653589, 0.017867635003838332, 654343.20300997875, 1.3617145918807044E-11, -11687.834149748071, 208.83395457309567, 11689.699685304146, -1.552930592855257, 1.36128E-12, 1.3612799999999998E-13
DataValue, -11.700000000000001, 1.36002E-11, 1.52479E-06, 3.141592653589, 0.017843698304227319, 655828.015661173, 1.3604530270620257E-11, -11698.672422056314, 208.74758125915713, 11700.534688263715, -1.5529545219256851, 1.3600199999999999E-12, 1.3600199999999997E-13
DataValue, -11.725, 1.35877E-11, 1.5209499999999998E-06, 3.141592653589, 0.017815135063011349, 657483.80946119211, 1.3592012451145304E-11, -11709.446534425786, 208.60537152390555, 11711.304553447693, -1.5529830760898702, 1.35877E-12, 1.3587699999999998E-13
DataValue, -11.75, 1.35752E-11, 1.51788E-06, 3.141592653589, 0.017795546660114556, 658813.60845389625, 1.3579499014439953E-11, -11720.236727635964, 208.56801955423413, 11722.092371697458, -1.55300265828462, 1.3575199999999999E-12, 1.3575199999999997E-13
DataValue, -11.775, 1.35626E-11, 1.5144599999999998E-06, 3.141592653589, 0.017771946021781417, 660301.36154140753, 1.3566883639596208E-11, -11731.134969524399, 208.48509745262, 11732.987416214937, -1.5530262514613353, 1.3562599999999997E-12, 1.3562599999999999E-13
DataValue, -11.8, 1.35502E-11, 1.5107099999999999E-06, 3.141592653589, 0.017744163486769042, 661940.41212410061, 1.355446635279887E-11, -11741.881897037689, 208.34987202337058, 11743.730248654112, -1.553054025237927, 1.35502E-12, 1.35502E-13
DataValue, -11.825000000000001, 1.3538E-11, 1.5074199999999999E-06, 3.141592653589, 0.0177214761645476, 663385.12159849284, 1.3542251618612847E-11, -11752.47274782493, 208.27116567507474, 11754.31803920667, -1.5530767054282957, 1.3538E-12, 1.3537999999999997E-13
DataValue, -11.85, 1.35256E-11, 1.5040899999999999E-06, 3.141592653589, 0.017698538945048595, 664853.83188506018, 1.3529836735690645E-11, -11763.256734066665, 208.192457428484, 11765.098940973459, -1.5530996354559197, 1.3525600000000003E-12, 1.35256E-13
DataValue, -11.875, 1.35132E-11, 1.50111E-06, 3.141592653589, 0.017679681838849076, 666173.69813005044, 1.3517423836463139E-11, -11774.058801250012, 208.16161355800097, 11775.898773030105, -1.5531184866634886, 1.3513199999999997E-12, 1.35132E-13
DataValue, -11.9, 1.35011E-11, 1.49834E-06, 3.141592653589, 0.017662873205321838, 667405.26182308421, 1.3505312033888007E-11, -11784.617985321502, 208.15021324788899, 11786.456107381819, -1.5531352900497539, 1.3501100000000002E-12, 1.35011E-13
DataValue, -11.925, 1.34883E-11, 1.4939399999999998E-06, 3.141592653589, 0.017627717034968536, 669370.92520449287, 1.3492491305890205E-11, -11795.815871488148, 207.93330437918385, 11797.648423864892, -1.5531704352774107, 1.34883E-12, 1.3488299999999997E-13
DataValue, -11.950000000000001, 1.3476099999999999E-11, 1.49079E-06, 3.141592653589, 0.01760647350583823, 670785.28833705618, 1.3480277428064676E-11, -11806.503533865693, 207.87089166559176, 11808.333328746481, -1.5531916722154007, 1.34761E-12, 1.3476099999999997E-13
DataValue, -11.975, 1.3464E-11, 1.4879799999999999E-06, 3.141592653589, 0.017589079933299036, 672052.043710265, 1.3468165434867765E-11, -11817.121185629256, 207.85228911551445, 11818.949009532886, -1.5532090604031352, 1.3463999999999998E-12, 1.3464E-13
DataValue, -12, 1.34518E-11, 1.48377E-06, 3.141592653589, 0.017555221599452948, 673958.90198615694, 1.3455945653817159E-11, -11827.852696981332, 207.64057514119449, 11829.675144733837, -1.5532429082854127, 1.34518E-12, 1.3451799999999997E-13
DataValue, -12.025, 1.34398E-11, 1.4809599999999998E-06, 3.141592653589, 0.017537619943855772, 675237.68366465007, 1.3443933653929064E-11, -11838.420747146547, 207.61772379891323, 11840.241167548289, -1.5532605045235344, 1.3439799999999999E-12, 1.3439799999999997E-13
DataValue, -12.05, 1.34277E-11, 1.4776699999999999E-06, 3.141592653589, 0.017514427992780621, 676741.08562804968, 1.3431819016636756E-11, -11849.098241630933, 207.53017793242844, 11850.915488458009, -1.553283689353121, 1.34277E-12, 1.3427699999999997E-13
DataValue, -12.075000000000001, 1.34157E-11, 1.4740499999999999E-06, 3.141592653589, 0.017487148927351353, 678403.03924561583, 1.3419802526125866E-11, -11859.708276786516, 207.39248487110729, 11861.521489811483, -1.5533109600661403, 1.34157E-12, 1.34157E-13
DataValue, -12.1, 1.3403599999999999E-11, 1.4712E-06, 3.141592653589, 0.017469094293835651, 679717.23762914632, 1.3407690366632308E-11, -11870.422029436488, 207.36552173984995, 11872.23313519986, -1.5533290091859249, 1.34036E-12, 1.34036E-13
DataValue, -12.125, 1.3391699999999999E-11, 1.4681E-06, 3.141592653589, 0.017447775260293358, 681152.51004699955, 1.3395776766418201E-11, -11880.979047883224, 207.29665229972065, 11882.787342971969, -1.55335032172347, 1.33917E-12, 1.3391699999999998E-13
DataValue, -12.15, 1.3379799999999999E-11, 1.4645599999999999E-06, 3.141592653589, 0.017421184431361088, 682798.92937127885, 1.3383860738084813E-11, -11891.55701830099, 207.1650079918679, 11893.361411310083, -1.5533769044722796, 1.33798E-12, 1.3379799999999998E-13
DataValue, -12.175, 1.33679E-11, 1.46148E-06, 3.141592653589, 0.017400022907861513, 684237.89583162277, 1.3371947276060811E-11, -11902.151557003472, 207.09770974469998, 11903.953173095972, -1.5533980595830481, 1.3367899999999998E-12, 1.33679E-13
DataValue, -12.200000000000001, 1.33561E-11, 1.4586899999999998E-06, 3.141592653589, 0.017382149275520203, 685546.62059793388, 1.336013540021297E-11, -11912.674409676902, 207.06788485967343, 11914.473916204239, -1.5534159278111457, 1.33561E-12, 1.3356099999999999E-13
DataValue, -12.225, 1.3343799999999999E-11, 1.45488E-06, 3.141592653589, 0.01735272887825021, 687341.91136038711, 1.334781804768698E-11, -11923.667413155607, 206.90816785491626, 11925.46248870349, -1.5534453393370755, 1.3343799999999998E-12, 1.3343799999999997E-13
DataValue, -12.25, 1.33321E-11, 1.45198E-06, 3.141592653589, 0.017333337904053264, 688714.72058843786, 1.3336105557490269E-11, -11934.139423674973, 206.85847122464179, 11935.932062927916, -1.5534647244805928, 1.3332099999999997E-12, 1.3332099999999998E-13
DataValue, -12.275, 1.33204E-11, 1.44903E-06, 3.141592653589, 0.017313315455129527, 690116.836780467, 1.3324392801782448E-11, -11944.630082553918, 206.80114861408583, 11946.420155181222, -1.5534847409226287, 1.33204E-12, 1.33204E-13
DataValue, -12.3, 1.33086E-11, 1.44563E-06, 3.141592653589, 0.017288006280299559, 691739.93345461844, 1.331257760996965E-11, -11955.231192248304, 206.68211193402186, 11957.017619603155, -1.5535100425243624, 1.3308599999999998E-12, 1.33086E-13
DataValue, -12.325000000000001, 1.32969E-11, 1.4420899999999999E-06, 3.141592653589, 0.017260846654742781, 693437.99624156614, 1.3300861636198105E-11, -11965.761876568779, 206.53918085862091, 11967.544264383421, -1.5535371940477452, 1.32969E-12, 1.3296899999999997E-13
DataValue, -12.35, 1.32853E-11, 1.43905E-06, 3.141592653589, 0.017239499360680588, 694902.88732149685, 1.328924839565318E-11, -11976.218545511872, 206.46401195872292, 11977.99808140311, -1.5535585349914145, 1.32853E-12, 1.3285299999999997E-13
DataValue, -12.375, 1.32738E-11, 1.43644E-06, 3.141592653589, 0.017223140807830453, 696165.52031410986, 1.327773749462613E-11, -11986.601117573679, 206.44691885526933, 11988.378817927109, -1.553574888688551, 1.32738E-12, 1.3273799999999998E-13
DataValue, -12.4, 1.32621E-11, 1.43325E-06, 3.141592653589, 0.017200052946857329, 697714.98342926917, 1.3266023483819255E-11, -11997.185387622667, 206.35222388037295, 11998.95989097752, -1.5535979697120221, 1.3262099999999999E-12, 1.32621E-13
DataValue, -12.425, 1.32507E-11, 1.43018E-06, 3.141592653589, 0.017177976749245271, 699212.68651498412, 1.3254610054786886E-11, -12007.516059248903, 206.26483168196685, 12009.287534816922, -1.5536200393888773, 1.32507E-12, 1.3250699999999997E-13
DataValue, -12.450000000000001, 1.32391E-11, 1.4272699999999999E-06, 3.141592653589, 0.017158045156153122, 700638.28147442325, 1.3242997571361146E-11, -12018.045177031412, 206.20616183619322, 12019.814094167481, -1.5536399651090502, 1.3239100000000002E-12, 1.3239099999999998E-13
DataValue, -12.475, 1.3227799999999999E-11, 1.42408E-06, 3.141592653589, 0.017134321002612949, 702207.74113813834, 1.3231683483083895E-11, -12028.321512935818, 206.09712192527735, 12030.087050483902, -1.5536636822899375, 1.3227799999999997E-12, 1.3227799999999997E-13
DataValue, -12.5, 1.32158E-11, 1.4206699999999998E-06, 3.141592653589, 0.017108813163215244, 703893.23347434669, 1.3219668416481176E-11, -12039.253790474386, 205.97734372575718, 12041.015675497652, -1.5536891826539514, 1.32158E-12, 1.3215799999999997E-13
DataValue, -12.525, 1.3204399999999999E-11, 1.41842E-06, 3.141592653589, 0.017096464389178091, 705009.799636215, 1.3208259502120872E-11, -12049.652951350612, 206.00646258472042, 12051.413813765554, -1.5537015278170252, 1.3204399999999998E-12, 1.3204399999999997E-13
DataValue, -12.55, 1.31931E-11, 1.41483E-06, 3.141592653589, 0.017067799693382384, 706798.69666320342, 1.3196943279142604E-11, -12059.985386424703, 205.8374148806156, 12061.741854398233, -1.5537301841509226, 1.31931E-12, 1.31931E-13
DataValue, -12.575000000000001, 1.31818E-11, 1.4118499999999999E-06, 3.141592653589, 0.017046450894744963, 708290.540779828, 1.3185630387059927E-11, -12070.332507433735, 205.756330371213, 12072.08608764448, -1.5537515267400284, 1.3181800000000001E-12, 1.31818E-13
DataValue, -12.6, 1.31704E-11, 1.40927E-06, 3.141592653589, 0.017030028446453561, 709587.233106502, 1.3174219704021989E-11, -12080.787072599582, 205.73614750191931, 12082.538791821778, -1.5537679444222399, 1.31704E-12, 1.31704E-13
DataValue, -12.625, 1.31592E-11, 1.4061199999999999E-06, 3.141592653589, 0.017006425054747427, 711176.855460416, 1.3163005883994963E-11, -12091.07892943007, 205.62602764438825, 12092.82728483925, -1.5537915409799088, 1.31592E-12, 1.31592E-13
DataValue, -12.65, 1.3147899999999999E-11, 1.40346E-06, 3.141592653589, 0.016988842053241037, 712524.76023541822, 1.3151694756815592E-11, -12101.47787299099, 205.59009619503524, 12103.224115835583, -1.5538091189028094, 1.3147899999999999E-12, 1.3147899999999996E-13
DataValue, -12.675, 1.3136699999999999E-11, 1.3998899999999999E-06, 3.141592653589, 0.0169600746979812, 714341.84114466142, 1.314047869469198E-11, -12111.807095446626, 205.41715306631349, 12113.548915329689, -1.5538378779716524, 1.3136699999999998E-12, 1.3136699999999998E-13
DataValue, -12.700000000000001, 1.3125599999999999E-11, 1.3970599999999999E-06, 3.141592653589, 0.016940102151217426, 715788.87091463513, 1.3129366614854465E-11, -12122.05796065355, 205.34890013644954, 12123.79715156235, -1.5538578447818412, 1.31256E-12, 1.3125599999999998E-13
DataValue, -12.725, 1.3114399999999999E-11, 1.39433E-06, 3.141592653589, 0.016921438403692007, 717190.33514304366, 1.311815511274233E-11, -12132.418142955195, 205.29796629385172, 12134.154987079768, -1.5538765031809176, 1.31144E-12, 1.3114399999999997E-13
DataValue, -12.75, 1.31034E-11, 1.39176E-06, 3.141592653589, 0.016904428132975578, 718514.68644019088, 1.3107144423528537E-11, -12142.610010937064, 205.26387827663538, 12144.344821250514, -1.5538935085872827, 1.31034E-12, 1.31034E-13
DataValue, -12.775, 1.30923E-11, 1.3883299999999999E-06, 3.141592653589, 0.01687706378121696, 720289.84463348053, 1.3096029148960894E-11, -12152.916069567827, 205.10553963387275, 12154.64673597503, -1.5539208651342908, 1.3092299999999999E-12, 1.3092299999999998E-13
DataValue, -12.8, 1.30808E-11, 1.38577E-06, 3.141592653589, 0.016860753584529348, 721620.47092951939, 1.3084518675377621E-11, -12163.607010736472, 205.08758050708127, 12165.335853453275, -1.5539371706910674, 1.3080799999999998E-12, 1.3080799999999998E-13
DataValue, -12.825000000000001, 1.3069799999999999E-11, 1.3825299999999999E-06, 3.141592653589, 0.016835489714677625, 723311.60987465014, 1.3073504421954361E-11, -12173.85468770457, 204.95280538283026, 12175.579805897574, -1.5539624273915709, 1.30698E-12, 1.30698E-13
DataValue, -12.85, 1.30588E-11, 1.3790299999999998E-06, 3.141592653589, 0.016807014516806433, 725147.38620624656, 1.3062488794153921E-11, -12184.120928254106, 204.77869731569183, 12185.841666015278, -1.5539908945345333, 1.3058799999999999E-12, 1.30588E-13
DataValue, -12.875, 1.30478E-11, 1.3765299999999999E-06, 3.141592653589, 0.016790689144096475, 726464.37055494625, 1.3051478530267301E-11, -12194.399486835455, 204.75237108238369, 12196.118332403827, -1.5540072153014992, 1.30478E-12, 1.3047799999999997E-13
DataValue, -12.9, 1.30369E-11, 1.37421E-06, 3.141592653589, 0.016776405000143341, 727690.81872494018, 1.3040569206363993E-11, -12204.600932163723, 204.74932810310557, 12206.318290161464, -1.5540214954229212, 1.30369E-12, 1.3036899999999998E-13
DataValue, -12.925, 1.30261E-11, 1.37124E-06, 3.141592653589, 0.016754026467276136, 729266.9408710365, 1.3029756392439475E-11, -12214.72898635966, 204.64589272807476, 12216.443187426747, -1.5540438676675656, 1.30261E-12, 1.30261E-13
DataValue, -12.950000000000001, 1.30151E-11, 1.36861E-06, 3.141592653589, 0.016736025590664221, 730668.34233273182, 1.3018745458611172E-11, -12225.059902885147, 204.59891538208888, 12226.771869357248, -1.55406186349822, 1.30151E-12, 1.3015099999999998E-13
DataValue, -12.975, 1.3004399999999999E-11, 1.3657899999999998E-06, 3.141592653589, 0.016715283267627466, 732176.98182004562, 1.3008033438394378E-11, -12235.127150132888, 204.51361612991079, 12236.836282270899, -1.5540826000202654, 1.30044E-12, 1.3004399999999998E-13
DataValue, -13, 1.29935E-11, 1.36262E-06, 3.141592653589, 0.016690476665712332, 733880.31879761047, 1.29971196254292E-11, -12245.401110300223, 204.38158149375374, 12247.106604541164, -1.55410739970341, 1.2993499999999997E-12, 1.2993499999999997E-13
DataValue, -13.025, 1.29827E-11, 1.3598999999999999E-06, 3.141592653589, 0.016671016592135927, 735348.18736671819, 1.2986308188260459E-11, -12255.595723179478, 204.31323964763519, 12257.298659570568, -1.554126854363779, 1.29827E-12, 1.2982699999999997E-13
DataValue, -13.05, 1.29721E-11, 1.3572599999999999E-06, 3.141592653589, 0.01665224890811514, 736778.50964443071, 1.2975697129520788E-11, -12265.617908870947, 204.25012243035374, 12267.318402932588, -1.5541456168391483, 1.2972099999999999E-12, 1.29721E-13
DataValue, -13.075000000000001, 1.29614E-11, 1.3540599999999998E-06, 3.141592653589, 0.016626702535456523, 738519.71109108906, 1.2964983143220276E-11, -12275.7539546175, 204.10530940187923, 12277.450636497515, -1.5541711561406841, 1.29614E-12, 1.2961399999999998E-13
DataValue, -13.1, 1.29502E-11, 1.35119E-06, 3.141592653589, 0.016605810532377287, 740088.36655096617, 1.29537710557681E-11, -12286.379186936954, 204.02528490721875, 12288.073072783993, -1.5541920423770732, 1.29502E-12, 1.29502E-13
DataValue, -13.125, 1.2939699999999999E-11, 1.3486899999999998E-06, 3.141592653589, 0.01658853607105748, 741460.2317804686, 1.2943260740551153E-11, -12296.356094666635, 203.97854661894496, 12298.047831030992, -1.5542093120811733, 1.29397E-12, 1.2939699999999997E-13
DataValue, -13.15, 1.29291E-11, 1.3461599999999999E-06, 3.141592653589, 0.016570992427364619, 742853.74695429974, 1.2932650302287049E-11, -12306.444492958268, 203.92999850059448, 12308.134038210315, -1.5542268509036437, 1.2929099999999998E-12, 1.29291E-13
DataValue, -13.175, 1.29184E-11, 1.3434599999999999E-06, 3.141592653589, 0.016551453728502887, 744346.68691289658, 1.2921939003696212E-11, -12316.64559370003, 203.858389634495, 12318.332554523553, -1.5542463842450149, 1.2918399999999999E-12, 1.29184E-13
DataValue, -13.200000000000001, 1.29079E-11, 1.34045E-06, 3.141592653589, 0.016527804171676645, 746018.12824051629, 1.2911426029238166E-11, -12326.674275291218, 203.73285851005738, 12328.357788722835, -1.5542700273340526, 1.29079E-12, 1.2907899999999997E-13
DataValue, -13.225, 1.2897299999999999E-11, 1.3377199999999998E-06, 3.141592653589, 0.016507699322567047, 747540.591454116, 1.2900814567605152E-11, -12336.813482428057, 203.65240756651363, 12338.494284284705, -1.5542901266993288, 1.28973E-12, 1.2897299999999997E-13
DataValue, -13.25, 1.28868E-11, 1.3353799999999998E-06, 3.141592653589, 0.016492250047033308, 748850.51446030359, 1.2890305136294905E-11, -12346.871653472888, 203.62769460770247, 12348.550678737305, -1.5543055717699545, 1.2886800000000001E-12, 1.28868E-13
DataValue, -13.275, 1.28764E-11, 1.33306E-06, 3.141592653589, 0.016476894818282718, 750153.78152521269, 1.2879895788892517E-11, -12356.850218399208, 203.60252133383759, 12358.527473232645, -1.5543209228271913, 1.28764E-12, 1.2876399999999999E-13
DataValue, -13.3, 1.28659E-11, 1.32983E-06, 3.141592653589, 0.016450385746193317, 751975.81645774271, 1.2869381707988442E-11, -12366.945569198782, 203.44102511549625, 12368.618797676054, -1.5543474247159037, 1.28659E-12, 1.2865899999999998E-13
DataValue, -13.325000000000001, 1.28555E-11, 1.32726E-06, 3.141592653589, 0.016431876610649321, 753431.88222352823, 1.2858971069447105E-11, -12376.957863299609, 203.37664442494503, 12378.628680487656, -1.5543659288495801, 1.28555E-12, 1.28555E-13
DataValue, -13.35, 1.28451E-11, 1.32463E-06, 3.141592653589, 0.016412594083959686, 754927.7911567759, 1.284856012626376E-11, -12386.986676165112, 203.30258423931497, 12388.654925222931, -1.5543852061773702, 1.2845099999999997E-12, 1.28451E-13
DataValue, -13.375, 1.28348E-11, 1.32212E-06, 3.141592653589, 0.016394640614634415, 756360.99597615958, 1.2838249791974885E-11, -12396.934603299458, 203.24328754422007, 12398.600541690794, -1.5544031548170989, 1.2834799999999999E-12, 1.2834799999999999E-13
DataValue, -13.4, 1.2824099999999999E-11, 1.3188E-06, 3.141592653589, 0.016367116518870295, 758265.08947528061, 1.2827535352008546E-11, -12407.289375898301, 203.071550898669, 12408.951112485825, -1.5544306715292144, 1.2824099999999998E-12, 1.28241E-13
DataValue, -13.425, 1.2813699999999999E-11, 1.31686E-06, 3.141592653589, 0.01635630445226954, 759382.166669198, 1.2817128032443417E-11, -12417.363912498478, 203.10218464744997, 12419.024802005513, -1.5544414807021394, 1.2813699999999996E-12, 1.2813699999999998E-13
DataValue, -13.450000000000001, 1.28034E-11, 1.3135099999999999E-06, 3.141592653589, 0.016327819899455472, 761318.90887773992, 1.2806813357026353E-11, -12427.364923266918, 202.9117762919125, 12429.021366342682, -1.5544699576498124, 1.28034E-12, 1.28034E-13
